Year,Date,Headline,Weblink,Company name,Event type,Sub Segment,Trend,International NL
2025,5/27/2025,"The European Banking Authority proposes amendments to Pillar 3 disclosure requirements, introducing a tiered approach for ESG risk reporting that simplifies requirements for small and medium-sized banks while maintaining comprehensive standards for larger institutions",https://www.esgtoday.com/eba-proposes-simplified-esg-reporting-requirements-for-banks/,Industry news,Regulation,Regulations,,International
2025,5/28/2025,Slovenia's revised B2B e-invoicing law postpones implementation to January 2027 and shifts to an interoperability model using accredited service providers instead of requiring real-time reporting to tax authorities,https://snitechnology.net/slovenia-pushes-back-mandatory-b2b-e-invoicing-to-2027/,Industry news,Regulation,Regulations,,
2025,05/28/2025,"LexisNexis Risk Solutions discloses a data breach, exposing personal information of over 364,000 people",https://www.msn.com/en-us/money/other/data-broker-giant-lexisnexis-says-breach-exposed-personal-information-of-over-364000-people/ar-AA1FDatH?ocid=BingNewsSerp,LexisNexis,,Corp Risk,,
2025,05/28/2025,"Nice Actimize integrates GenAI capabilities into its SURVEIL-X solution, enhancing risk detection and surveillance capabilities",https://www.niceactimize.com/press-releases/nice-actimize-empowers-surveil-x-with-generative-ai-479/,Nice Actimize,,Corp Risk,,
2025,05/30/2025,Sumsub integrates Solana Attestation Service into its ID offering to help users store and reuse their documents for multiple verifications across Sumsub client platforms,https://sumsub.com/newsroom/sumsub-and-solana-debut-on-chain-identity-attestations-at-accelerate-new-york/,Sumsub,,Corp Risk,,
2025,05/29/2025,"Fenergo launches FinCrime operating system with agentic AI capabilities to streamline periodic KYC reviews, automate tasks and gain real-time insights",https://resources.fenergo.com/newsroom/fenergo-launches-fincrime-operating-system-with-agentic-ai-layer-to-supercharge-productivity,Fenergo,,Corp Risk,,
2025,05/28/2025,"Rocket Lawyer launches Rocket Copilot Q&A, an expansion of Rocket Copilot for small businesses at ‘an affordable’ price",https://www.artificiallawyer.com/2025/05/28/rocket-lawyer-gives-legal-answers-with-genai-qa-tool/?jetpack_skip_subscription_popup,Rocket Lawyer,Product Launch,Corp Legal,,
2025,05/28/2025,"LexCheck launches version 3.0 of its AI-powered contract review software, that generates custom playbooks from clients’ historical redlines and provides precedent checking against past agreements",https://www.lexcheck.com/press/www-lexcheck-com-press-lexcheck-unveils-version-3-0-of-its-ai-powered-tool-for-reviewing-complex-agreements-and-auto-generating-custom-playbooks,LexCheck,Product Update,Corp Legal,,
2025,05/27/2025,"Lighthouse, an eDiscovery and information governance provider, unveils Lighthouse AI Search which leverages predictive and GenAI to help attorneys interrogate data",https://www.lighthouseglobal.com/newsroom/lighthouse-launches-ai-search-to-transform-litigation-and-investigations,Lighthouse,Product Launch,Corp Legal,,
2025,05/28/2025,Research by FTI Consulting and Relativity shows an increase in rate of uptake and familiarisation among inhouse lawyers on use of GenAI,https://static2.ftitechnology.com/docs/white-papers/The+General+Counsel+Report+2025.pdf,,Industry,Corp Legal,,
2025,04/06/2025,"Aibidia, a Helsinki-based transfer pricing software startup, secures $28M in Series B funding to expand its tax technology operations into the US market focusing on multinational companies",https://www.aibidia.com/resources/aibidia-raises-28m-usd-series-b-to-expand-ai-powered-financial-tax-technology-in-the-us,Aibidia,Funding,Tax Compliance,"Gen AI, geo expansion, VC/funding",International
2025,03/06/2025,"Sovos achieves C5 accreditation for Singapore's InvoiceNow e-invoicing framework, enabling direct invoice transmission to IRAS ahead of the country's phased implementation schedule",https://sovos.com/press-releases/sovos-achieves-c5-accreditation-in-singapore/?_gl=1*fd6rom*_up*MQ..*_ga*MTUzNjQ4NzA0NC4xNzExOTAyNjI4*_ga_E6KJ55E4Q5*czE3NDkxOTUyOTMkbzIxMiRnMCR0MTc0OTE5NTI5MyRqNjAkbDAkaDU2NTIyNDU0MA..,Sovos,Certifications,E-invoicing,,International
2025,03/06/2025,"TealBook introduces a legal entity-based supplier data model, solving for fragmented supplier data in mapping solutions",https://www.tealbook.com/news/legal-entity-supplier-data-model/,Teal book,Product Enhancement,GTM,3 Party,
2025,04/06/2025,"Germany is consolidating its federal e-invoicing infrastructure by merging the ZRE and OZG-RE platforms by December 2025, with OZG-RE becoming the single system for supplier invoices to the federal government",https://snitechnology.net/germany-to-merge-federal-e-invoicing-platforms-by-2025/,Industry,Regulation,Regulations,,International
2025,05/06/2025,"Ryan expands its European presence and tax capabilities through the acquisition of Northern Ireland-based Inspired, adding R&D and tax incentive expertise",https://ryan.com/canada/about-ryan/press-room/2025/ryan-expands-reach-in-united-kingdom-with-acquisition-of-inspired-corporate-advisory/,Ryan,Acquisition,Tax Compliance,AI powered geo expansion,2 International
2025,05/06/2025,"Tradeverifyd announces four supply chain management innovations that assist enterprises in proactive risk management through enhanced visibility, predictive intelligence, and compliance reporting",https://www.prnewswire.com/news-releases/tradeverifyd-unveils-next-generation-supply-chain-intelligence-tools-to-transform-risk-management-from-reactive-to-proactive-302473233.html,Tradeverifyd,Product Enhancement,GTM,3 Party,
2025,05/06/2025,"Oracle announces minor enhancements to its Tax platform with three Pillar Two capabilities that include entity top-up tax allocation for low-taxed jurisdictions, average logic for Substance Based Income calculations, and closing rate options for deferred tax recasts",https://docs.oracle.com/en/cloud/saas/readiness/epm/2025/epm-jun25/25jun-epm-wn-f39127.htm#epm-jun25-f39127,Oracle,Product Enhancement,BEPS,,
2025,05/06/2025,"GBG partners with Moody's to provide an end-to-end solution offering entity verification, risk insights and analytics to enhance compliance processes",https://www.gbg.com/en/news/gbg-and-moodys-partner-to-enhance-business-onboarding/,GBG,Partnership,Corp Risk,,
2025,03/06/2025,"Feedzai launched Feedzai IQ, a solution suite that provides network-based insights and AI-models to help banks collaborate safely",https://www.feedzai.com/press-releases/,Feedzai,Product launch,Corp Risk,,
2025,03/06/2025,"Trust Payments, a payment technology provider, partners with Trulioo to unify its onboarding processes, enhance customer experience and ensure regulatory compliance across regions",https://www.trulioo.com/company/newsroom/press-releases/trust-payments-selects-trulioo-to-streamline-verification-reduce-onboarding-costs-and-power-global-growth,,Client win,Corp Risk,,
2025,03/06/2025,"Veriff launches AI-based Proof of Address Solution to enhance address validation capabilities, meet KYC and due diligence requirements while improving user experience",https://www.veriff.com/blog/veriff-launches-ai-proof-of-address,Veriff,Product launch,Corp Risk,,
2025,03/06/2025,"Scotland based Wordsmith, a contract review and intelligence platform for in-house teams raises $25M in Series A funding led by Index Ventures",https://www.wordsmith.ai/blog/wordsmith-ai-raises-25-million-series-a,Wordsmith,Funding,Corp Legal,,
2025,05/06/2025,"Flank, a Berlin-based company building an autonomous AI legal agent for enterprise teams, raises $10M funding led by Insight Partners for continued product development, expansion into engineering and more",https://www.prnewswire.com/news-releases/flank-raises-10m-to-scale-autonomous-legal-agents--embedded-invisible-and-built-for-the-enterprise-302473397.html,Flank,Funding,Corp Legal,,
2025,04/06/2025,"PE firm, BayPine acquires majority stake in Harbor from initial PE sponsor, Renovus Capital",https://harborglobal.com/news-releases/harbor-receives-majority-investment-from-baypine-to-drive-digital-innovation-across-legal-sector/,Harbor,M&A,Corp Legal,,
2025,05/06/2025,"A benchmarking study by  Counselwell and Spellbook, shows that AI adoption in corporate legal departments gains momentum, with 38% of surveyed teams already using AI tools and 50% actively exploring implementation",https://www.spellbook.legal/blog/counselwell,,Industry,Corp Legal,,
2025,10/06/2025,"Sovos partners with Shopify to launch Shopify Tax automated filing for US merchants to prepare, file, and remit sales tax returns",https://sovos.com/press-releases/sovos-partners-with-shopify-to-automate-sales-tax-filing-and-remittance-for-merchants/?_gl=1*1xu2yym*_up*MQ..*_ga*MTUzNjQ4NzA0NC4xNzExOTAyNjI4*_ga_E6KJ55E4Q5*czE3NTAwNTUzMTMkbzIxOSRnMCR0MTc1MDA1NTMxMyRqNjAkbDAkaDE2MDk2MzcyNzI.,Sovos,Partnership,Tax Compliance,,
2025,12/06/2025,"project44 announces enhancements to its Decision Intelligence Platform  that connects carriers and systems into a unified data network , transforms raw information into actionable insights, recommends and initiates, and automates supply chain execution",https://www.project44.com/press-releases/project44-launches-decision-intelligence-evolving-movement-platform-to-help-global-companies-efficiently-automate-and-operate-their-supply-chains/,Project 44,Product launch,GTM,GTM,
2025,12/06/2025,,https://www.businesswire.com/news/home/20250612438708/en/Supply-Chain-Leaders-to-Share-Perspective-on-Tackling-Tariffs-Trade-and-Disruption-During-Exclusive-Digital-Event,,,,,
2025,12/06/2025,"Green Project Technologies launches act50, a procurement platform for companies and their suppliers to purchase and track renewable energy for reducing and verifying Scope 3 supply chain emissions",https://www.esgtoday.com/green-project-technologies-launches-new-supply-chain-decarbonization-solution/,Green Project,Product Launch,ESG,,
2025,09/06/2025,"Achilles launches Comply360, that assists in sustainability and ESG reporting by extracting data from documents and integrating with existing systems, while supporting regulatory frameworks like CSRD, IFRS, and GRI",https://www.esgtoday.com/achilles-launches-new-sustainability-reporting-platform/,Achilles,Product Launch,ESG,,
2025,10/06/2025,"TranscendAP announces expansion of its accounts payable automation platform to support SAP ERP environments, including SAP ECC, S/4HANA, and RISE with SAP, with  bi-directional data exchange capabilities for on-premises and private cloud deployments",https://www.cio.com/article/4004514/transcendap-expands-sap-support.html,Trancend,Product Enhancement,AP/AR Automation,,
2025,12/06/2025,,https://www.law360.com/articles/2351803/vertex-says-tax-software-rival-purposely-destroyed-evidence,,,,,
2025,10/06/2025,"PairSoft, an AP automation provider, launches AI agents that automate and streamline accounts payable tasks—such as GL coding, PO matching, and invoice approvals—by natively integrating with major ERPs",https://www.prnewswire.com/news-releases/pairsoft-announces-new-ai-agents-for-finance-302477094.html,Pairsoft,Product Launch,AP/AR Automation,GenAI,
2025,10/06/2025,"Vertex has joined Oracle's enhanced partner program, while also aiming for Oracle's Expertise certificate",https://www.vertexinc.com/company/news/latest-news/vertex-joins-oracles-partner-program,Vertex,Partnership,Tax Compliance,,
2025,10/06/2025,"GBG reports FY25 revenue of $381M in FY25, up 3% YoY, with growth driven by identity and location business verticals",https://www.gbg.com/en/news/results-for-the-year-ended-31-march-2025/,GBG,Earnings,Corp Risk,,
